Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
93805,Golden Acorn Casino Campo Wind Farm,"Wind, Onshore",Not reported,United States,California,California,Foundation Windpower LLC,Campo Band of Missions Indians,2013,,1.9
93976,SunEdison BlueWave New Bedford PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,BlueWave Capital LLC,City of New Bedford MA,2013,,0.9
93976,SunEdison BlueWave New Bedford PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,SunEdison Inc,City of New Bedford MA,2013,,0.9
94170,Solar3D Jackson Family Wines PV Portfolio,"Solar, PV",Not reported,United States,California,California,Solar3D Inc,Jackson Family Wines Inc,2014,,3
94246,SunShare Denver PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Colorado,SunShare LLC,Hyland Hills Park & Recreation District,2014,,1.4
94446,Red Rock Lakeview Next-Generation Renewable Diesel and Kerosene Plant,"Biofuels, Diesel Substitute",Physical PPA,United States,Northwest,Oregon,RED Rock Biofuels LLC,Southwest Airlines Co,2012,,
94648,VizCo Monticello PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,Not Reported,VizCO-US Inc,2013,,1
95096,US Army Schofield Barracks Biomass Plant,"Biomass & Waste, Electricity Generation (new)",Other/Unknown,United States,Hawaii,Hawaii,Hawaiian Electric Company,US Department of Defense,2014,,50
95266,TerraForm Pocomoke PV Plant,"Solar, PV",Other/Unknown,United States,PJM,Maryland,SunEdison Inc,City of Pocomoke City MD,2014,20,2.1
95738,TerraForm CDCR Wasco PV Plant,"Solar, PV",Not reported,United States,California,California,SunEdison Inc,State of California Department of Corrections & Rehabilitation,2014,,1.9
95740,TerraForm CDCR Solano PV Plant,"Solar, PV",Not reported,United States,California,California,SunEdison Inc,State of California Department of Corrections & Rehabilitation,2014,,1.4
95742,TerraForm CDCR Corcoran PV Plant,"Solar, PV",Not reported,United States,California,California,SunEdison Inc,State of California Department of Corrections & Rehabilitation,2014,,5.9
95784,SolarCity San Diego Residential PV Portfolio,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,US Department of Defense,2014,,20
95808,Eolus Oyfjellet Wind Farm,"Wind, Onshore",Physical PPA,Norway,,,Eolus Vind AB,Alcoa Corp,2018,15,330
95936,Altus Hampden PV Plant,"Solar, PV",Virtual PPA,United States,New England,Massachusetts,Altus Power America,Town of Belchertown MA,2014,,2.2
95936,Altus Hampden PV Plant,"Solar, PV",Virtual PPA,United States,New England,Massachusetts,Altus Power America,Town of East Longmeadow MA,2014,,2.2
95944,Altus Bristol PV Plant,"Solar, PV",Not reported,United States,New England,Connecticut,Altus Power America,ESPN Inc,2013,20,0.3
95944,Altus Bristol PV Plant,"Solar, PV",Not reported,United States,New England,Connecticut,Altus Power America,Winstanley Enterprises LLC,2013,20,0.3
95946,Altus Sheffield PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Altus Power America,Town of Belchertown MA,2014,,1.3
96696,Building Energy Lansing PV Plant,"Solar, PV",Not reported,United States,New York,New York,Distributed Sun LLC,Cornell University,2013,30,2
96700,DSM Belvidere PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,Marina Energy LLC,DSM,2013,,6
96774,Infinity Buckthorn Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Infinity Renewables,JP Morgan,2016,,55
96854,Torrecillas A Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,NextEra Energy Resources LLC,AT&T Inc,2018,,200
96960,Foundation Salinas Wind Farm,"Wind, Onshore",Not reported,United States,California,California,Foundation Windpower LLC,Taylor Farms Inc,2013,,1.9
97062,Apex Emerson Creek Wind Farm,"Wind, Onshore",Green tariff,United States,MISO,Ohio,Apex Clean Energy Inc,Google LLC,2020,,100
97072,Grant Plains Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Apex Clean Energy Inc,Steelcase Inc,2016,12,25
97076,KDC Freehold PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,KDC Solar LLC,CentraState Medical Center Inc,2013,,6.3
97078,Apex Cotton Plains Wind Farm,"Wind, Onshore",Other/Unknown,United States,ERCOT,Texas,Apex Clean Energy Inc,US Department of Defense,2016,18,50.4
97084,Perryton Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Apex Clean Energy Inc,Avery Dennison Corp,2016,,20
97092,Apex Rocky Forge Wind Farm,"Wind, Onshore",Green tariff,United States,PJM,Virginia,Apex Clean Energy Inc,Commonwealth of Virginia,2019,,75
97196,SunPin & Suntuity Tolland PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Sunpin Solar,Town of Agawam MA,2014,20,2
97196,SunPin & Suntuity Tolland PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Suntuity,Town of Longmeadow MA,2014,20,2
97592,IKEA St Louis PV Plant,"Solar, PV",Not reported,United States,MISO,Missouri,Inovateus Solar LLC,Ikea Group Corp,2015,,1.3
97634,KDC North Brunswick PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,KDC Solar LLC,County of Middlesex NJ,2012,,6.4
97636,GeoPeak Energy Hazlet PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Geopeak Energy LLC,International Flavors & Fragrances Inc,2013,,4
97644,KDC Jamesburg PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,KDC Solar LLC,Williams-Sonoma,2010,,3.6
97654,SunLight CCM PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,SunLight General Capital LLC,County College of Morris,2011,,3.4
97678,KDC Gerresheimer Glass PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Inovateus Solar LLC,Gerresheimer Glass Inc,2011,,2.8
97696,GeoPeak Energy Monmouth Junction PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Geopeak Energy LLC,L'Oreal SA,2012,,2.4
97796,Dominion Remington PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Dominion Resources Inc/VA,Microsoft Corp,2016,25,20
97826,Duke Energy Camp Lejeune PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,Duke Energy,US Department of Defense,2015,,17
97942,One Energy Findlay Wind Farm,"Wind, Onshore",Not reported,United States,PJM,Ohio,OneEnergy Renewables,Ball Corp,2015,,4.5
97942,One Energy Findlay Wind Farm,"Wind, Onshore",Not reported,United States,PJM,Ohio,OneEnergy Renewables,Ball Corp,2018,,4.5
97942,One Energy Findlay Wind Farm,"Wind, Onshore",Not reported,United States,PJM,Ohio,OneEnergy Renewables,Whirlpool Corp,2015,,3
98082,EDF Luminus Berloz Wind Farm Expansion,"Wind, Onshore",Not reported,Belgium,,,EDF Energy,Vivens,2015,10,7
98194,Innogy Pryor Mountain Wind Farm Phase I,"Wind, Onshore",Green tariff,United States,Northwest,Montana,Innogy Renewables UK Ltd,Facebook,2019,,80
98260,First Solar California Flats PV Plant,"Solar, PV",Virtual PPA,United States,California,California,First Solar Inc,Apple Inc,2015,25,153
98288,NextEra Google Altamont Pass Wind Farm Repowered,"Wind, Onshore",Physical PPA,United States,California,California,NextEra Energy Resources LLC,Google LLC,2015,20,43
98320,Constellation Albany Biomass Plant,"Biomass & Waste, Electricity Generation (new)",Not reported,United States,Southeast,Georgia,Constellation Energy Group Inc,Procter & Gamble,2015,,25
98320,Constellation Albany Biomass Plant,"Biomass & Waste, Electricity Generation (new)",Not reported,United States,Southeast,Georgia,Sterling Energy Group Inc,Procter & Gamble,2015,,25
98414,Cupertino Electric Las Positas PV Plant,"Solar, PV",Not reported,United States,California,California,Cupertino Electric Inc,Chabot-Las Positas Community College District,2010,,1.5
98416,Chevron Las Positas Parking Lot PV Plant,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,Chabot-Las Positas Community College District,2008,,1.1
98448,EDPR Hidalgo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDP Renewables,Bloomberg LP,2017,20,5
98448,EDPR Hidalgo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDP Renewables,General Motors Co,2015,20,30
98448,EDPR Hidalgo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDP Renewables,Philips,2015,20,65
98448,EDPR Hidalgo Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDP Renewables,The Home Depot,2017,20,50
98452,NextEra Kaiser Altamont Pass Wind Farm Repowered,"Wind, Onshore",Virtual PPA,United States,California,California,NextEra Energy Resources LLC,Kaiser Permanente,2015,20,43
98454,NRG Kaiser California PV Portfolio,"Solar, PV",Not reported,United States,California,California,NRG Energy,Kaiser Permanente,2015,20,76
98474,Borrego Houghton College PV Plant,"Solar, PV",Virtual PPA,United States,New York,New York,Borrego Solar Systems Inc,Houghton College,2014,25,2.5
98504,FPL Daytona Speedway PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,Florida Power & Light Co,Daytona International Speedway LLC,2015,,1.7
98973,SunEdison Dakota County PV Plant,"Solar, PV",Not reported,United States,MISO,Minnesota,SunEdison Inc,Ecolab Inc,2015,25,16
98973,SunEdison Dakota County PV Plant,"Solar, PV",Not reported,United States,MISO,Minnesota,SunEdison Inc,Macalester College,2015,25,24
99023,SunPower El Pelicano PV Plant,"Solar, PV",Not reported,Chile,,,SunPower Corp,Empresa de Transporte de Pasajeros Metro SA,2016,,105.8
99071,8Point3 UC Davis PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,University of California,2014,20,16
99229,Soltas Athol PV Plant,"Solar, PV",Physical PPA,United States,New England,Massachusetts,Soltas Energy Corp,City of Lowell MA,2013,,3.5
99259,Greenskies Target US Rooftop PV Portfolio,"Solar, PV",Not reported,United States,Various,Various,Greenskies Reneawble Energy LLC,Target Corp,2015,,100
99261,Walden Palmer PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Walden Renewables,University of Massachusetts,2012,,2.5
99295,Invenergy Gunsight Mountain Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Invenergy LLC,3M Co,2016,,120
99297,Salt Fork Wind Farm,"WInd, Onshore",Virtual PPA,United States,ERCOT,Texas,EDF Energy,Salesforce,2016,12,24
99301,Torrecillas B Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,NextEra Energy Resources LLC,AT&T Inc,2018,,100
99305,First Wind South Plains II Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,SunEdison Inc,Hewlett-Packard Co,2015,12,112
99307,Akuo Rocksprings Wind Farm Phase II,"Wind, Onshore",Physical PPA,United States,ERCOT,Texas,Akuo Energy SAS,Wal-Mart,2015,12,50
99603,BayWa r.e. GmbH Lynt Farm PV Plant,"Solar, PV",Not reported,United Kingdom,,,BayWa r.e. GmBH,McDonald's Restaurants Ltd,2015,20,27.1
99605,BayWa r.e. GmbH Pingewood Farm PV Plant,"Solar, PV",Not reported,United Kingdom,,,BayWa r.e. GmBH,McDonald's Restaurants Ltd,2015,20,15.4
99607,BayWa r.e. GmbH Homestead Farm PV Plant,"Solar, PV",Not reported,United Kingdom,,,BayWa r.e. GmBH,McDonald's Restaurants Ltd,2015,20,17.7
99609,BayWa r.e. GmbH Aston Clinton PV Plant,"Solar, PV",Not reported,United Kingdom,,,BayWa r.e. GmBH,McDonald's Restaurants Ltd,2015,20,24.2
99753,KDC Six Flags Great Adventure PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,KDC Solar LLC,Six Flags Theme Parks Inc,2015,,21.9
99831,Greenbacker US PV Portfolio,"Solar, PV",Virtual PPA,United States,Southwest,Colorado,Blu Leaf Ventures LLC,City & County of Denver CO Airport System Revenue,2013,,3.3
99831,Greenbacker US PV Portfolio,"Solar, PV",Virtual PPA,United States,Southwest,Colorado,Greenbacker Renewable Energy Co LLC,City & County of Denver CO Airport System Revenue,2013,,3.3
99831,Greenbacker US PV Portfolio,"Solar, PV",Virtual PPA,United States,Southwest,Colorado,MP2 Energy,City & County of Denver CO Airport System Revenue,2013,,3.3
99953,SBC Renewables M&S Rooftop PV Plant,"Solar, PV",Not reported,United Kingdom,,,Solar Building Co UK Ltd/The,Marks & Spencer,2014,20,6.1
100001,TerraForm North East PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,SunEdison Inc,Cecil County Schools Employees Federal Credit Union,2014,20,2.5
100437,Lark Energy Ketton PV Plant,"Solar, PV",Not reported,United Kingdom,,,Lark Energy,Hanson Cement,2013,,12.3
100477,Nexamp Jiminy Peak Community PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Apis Energy Group,Jiminy Peak Mountain Resort LLC,2015,,1.2
100477,Nexamp Jiminy Peak Community PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,EOS Ventures LLC,Jiminy Peak Mountain Resort LLC,2015,,1.2
100495,SunEdison Winchendon PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,SunEdison Inc,Town of Winchendon MA,2015,,2.6
100529,Hannah Gulfport PV Plant,"Solar, PV",Not reported,United States,Southeast,Mississippi,Hannah Solar,US Department of Defense,2015,,3
100697,Ameresco Fort Detrick PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Maryland,Ameresco Inc,US Department of Defense,2015,25,18.6
100848,SunPower Stanford PV Plant,"Solar, PV",Virtual PPA,United States,California,California,SunPower Corp,Stanford University,2015,25,68
100878,Silicon Ranch East Camden PV Plant,"Solar, PV",Other/Unknown,United States,SPP,Arkansas,Silicon Ranch Corp,Aerojet Rocketdyne Inc,2015,,15
100896,WestGen Byford PV Plant,"Solar, PV",Not reported,Australia,,,WestGen Pty Ltd,Kleenheat,2017,,30
101874,DTE Domino's Farms PV Plant,"Solar, PV",Not reported,United States,MISO,Michigan,DTE Energy Co,Domino's Inc,2015,,1.1
101984,Pioneer Great Bay PV Plant,"Solar, PV",Other/Unknown,United States,PJM,Maryland,Pioneer Green Energy LLC,US General Services Administration,2015,1,75
102254,SolarCity Halfmoon PV Plant,"Solar, PV",Physical PPA,United States,New York,New York,SolarCity Corp,Town of Halfmoon NY,2015,20,1.3
102298,Maevaara Wind Farm Phase II,"Wind, Onshore",Physical PPA,Sweden,,,O2 Vind,Google LLC,2015,10,33
102354,Duke Orlando PV Plant,"Solar, PV",Virtual PPA,United States,Florida,Florida,Duke Energy,Reedy Creek Improvement District,2015,,5
102760,First Solar Playa 2 PV Plant,"Solar, PV",Green tariff,United States,Southwest,Nevada,First Solar Inc,Switch SuperNAP,2015,20,117
103058,New Creek Wind Farm,"Wind, Onshore",Virtual PPA,United States,PJM,West Virginia,Enbridge Inc,Salesforce,2015,12,40
103064,Amazon East PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Community Energy Inc,Amazon,2015,,104
103204,Acciona San Gabriel Wind Farm,"Wind, Onshore",Physical PPA,Chile,,,Acciona,Aguas Chanar,2018,,12
103404,Apex Fort Hood PV Plant,"Solar, PV",Physical PPA,United States,ERCOT,Texas,Apex Clean Energy Inc,US Department of Defense,2016,28,17.6
104085,Iberdrola Pier IV Wind Farm,"Wind, Onshore",Virtual PPA,Mexico,,,Iberdrola,Grupo Modelo,2017,15,165
104165,Capital Stage Foxburrow PV Plant,"Solar, PV",Not reported,United Kingdom,,,Sustainable Energy Ltd,BT Group Plc,2015,,8.2
104167,Trewidland PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,BT Group Plc,2015,,2.5
104167,Trewidland PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,Total Group,2015,,2.5
104169,Evesham PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,BT Group Plc,2015,,1.9
104169,Evesham PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,Total Group,2015,,1.9
104739,Capital Stage Hall England PV Plant,"Solar, PV",Not reported,United Kingdom,,,F&S Solar Concept GmbH,BT Group Plc,2015,,2.5
104739,Capital Stage Hall England PV Plant,"Solar, PV",Not reported,United Kingdom,,,F&S Solar Concept GmbH,Total Group,2015,,2.5
105083,NextEra UC Irvine PV Plant,"Solar, PV",Not reported,United States,California,California,NextEra Energy Resources LLC,University of California,2014,25,3.2
105247,EDF Burnfoot East Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,EDF Energy,Tesco,2019,15,10.8
105355,NRG Blythe II PV Plant,"Solar, PV",Virtual PPA,United States,California,California,NRG Energy,Cisco,2015,20,23.5
105879,Duke Energy & Google Rutherford Farms PV Plant,"Solar, PV",Green tariff,United States,Southeast,North Carolina,Duke Energy,Google LLC,2015,15,74.8
106067,Neoen and Prokon Bjorkliden Hedet Wind Farm,"Wind, Onshore",Not reported,Finland,,,Neoen SAS ; Prokon Regenerative Energien eG,Google LLC,2018,10,81
106079,Neoen Mutkalampi Wind Farm,"Wind, Onshore",Virtual PPA,Finland,,,Prokon Regenerative Energien eG,Google LLC,2019,,130
106317,WPD Kalajoki Tohkoja Wind Farm,"Wind, Onshore",Not reported,Finland,,,WPD AG,Vivens,2015,10,72.6
106471,WPD Karhunnevankangas Wind Farm,"Wind, Onshore",Not reported,Finland,,,WPD AG,UPM Kymmeme,2020,,192
106473,WPD Kuuronkallio Wind Farm,"Wind, Onshore",Not reported,Finland,,,WPD AG,Google LLC,2018,10,60
107039,Duke Conetoe PV Plant,"Solar, PV",Physical PPA,United States,Southeast,North Carolina,Duke Energy,Corning Inc,2015,25,58.8
107039,Duke Conetoe PV Plant,"Solar, PV",Physical PPA,United States,Southeast,North Carolina,Duke Energy,Lockheed Martin Corp,2016,25,35.3
107307,EnterSolar & Bloomberg JFK Airport PV Plant,"Solar, PV",Other/Unknown,United States,New York,New York,Entersolar LLC,Bloomberg LP,2015,,1.5
107547,Tonstad Wind Farm,"Wind, Onshore",Virtual PPA,Norway,,,Havgul Nordic,Norsk Hydro ASA,2018,25,208
108047,SunPower & Macy's California PV Portfolio,"Solar, PV",Not reported,United States,California,California,SunPower Corp,Macy's Inc,2014,20,3.5
108259,Dow Bordas Wind Farm,"Wind, Onshore",Physical PPA,United States,ERCOT,Texas,Bordas Wind Energy,Dow Chemical,2015,,200
108261,EDF Tyler Bluff Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,EDF Energy,Procter & Gamble,2015,,123
108383,RWE Innogy Nowy Staw Wind Farm Extension I,"Wind, Onshore",Not reported,Poland,,,RWE Innogy,Kompania Piwowarska,2019,10,28
108903,Constellation Owens Corning Toledo PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Ohio,Constellation Energy Group Inc,Owens Corning,2015,20,2.4
109047,Dominion Virginia PV Portfolio,"Solar, PV",Other/Unknown,United States,PJM,Virginia,Dominion Resources Inc/VA,Virginia State Corp Commission,2015,,56
109049,SunEdison & Bloomberg Rockland County PV Plant,"Solar, PV",Virtual PPA,United States,New York,New York,SunEdison Inc,Bloomberg LP,2015,,2.9
111887,Anniston Army Depot PV Plant,"Solar, PV",Not reported,United States,Southeast,Alabama,Alabama Power Co,US Department of Defense,2016,,10.6
111889,Fort Rucker Army Base PV Plant,"Solar, PV",Not reported,United States,Southeast,Alabama,Alabama Power Co,US Department of Defense,2016,,10.6
112317,Rush Springs Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,NextEra Energy Resources LLC,Equinix,2015,,125
112557,Amazon Wind Farm US Central,"Wind, Onshore",Physical PPA,United States,PJM,Ohio,EDP Renewables,Amazon,2015,,100
112585,Community & Eastman Chemical Maryland PV Plant,"Solar, PV",Green tariff,United States,PJM,Maryland,Community Energy Inc,Eastman Chemical,2015,20,7
112649,SunEdison Los Angeles County PV Portfolio,"Solar, PV",Virtual PPA,United States,California,California,SunEdison Inc,County of Los Angeles CA,2015,20,6.2
113341,MEAG Jenasen Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Eolus Vind AB,Google LLC,2015,10,76
113343,Great Western Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,EDF Energy,Google LLC,2015,,225
113345,RES Bluestem Wind Farm,"Wind, Onshore",Physical PPA,United States,SPP,Oklahoma,Renewable Energy Systems,Google LLC,2015,,198
113347,NextEra Oahu PV Portfolio,"Solar, PV",Virtual PPA,United States,Hawaii,Hawaii,NextEra Energy Resources LLC,US Department of Defense,2015,25,17
113349,SunEdison Dighton PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,IMS Solar Inc,Brockton Housing Development Corp,2015,20,4.5
113403,Constellation Tuscon PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,Constellation Energy Group Inc,Amphitheater Public Schools Foundation Inc,2015,25,9.4
113491,ConEdison & Volvo Hagerstown PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,ConEdison Solutions Inc,Volvo AB,2015,20,1.3
113577,Constellation Perryman Station PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Maryland,Constellation Energy Group Inc,Archdiocese of Baltimore,2015,,5.4
113579,SunEdison San Diego PV Portfolio,"Solar, PV",Physical PPA,United States,California,California,SunEdison Inc,City of San Diego CA,2015,20,6.6
113915,SunPower UC Santa Barbara PV Portfolio,"Solar, PV",Physical PPA,United States,California,California,SunPower Corp,University of California,2015,20,5.2
114073,EDF Milligan I Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Nebraska,EDF Energy,Hormel Foods,2019,,74
114533,Fabodberget Wind Farm,"Wind, Onshore",Not reported,Sweden,,,Vattenfall,Norsk Hydro ASA,2018,25,143
114535,Lyrestad Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Rabbalshede Kraft AB,Google LLC,2016,,76
114637,Solarcity Wye Mills PV Plant,"Solar, PV",Other/Unknown,United States,PJM,Maryland,Direct Energy LP,Johns Hopkins University,2016,20,13.6
114689,Duke NSA Crane PV Plant,"Solar, PV",Other/Unknown,United States,MISO,Indiana,Duke Energy,US Department of Defense,2016,,20
114763,Mangan Renewables USCS Lumberton PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,Mangan Renewables,United States Cold Storage Inc,2015,,2.5
115021,SunEdison California School District II PV Portfolio,"Solar, PV",Other/Unknown,United States,California,California,SunEdison Inc,California Unified School District,2016,20,7.4
115706,Arlon Wind Farm,"Wind, Onshore",Not reported,Belgium,,,Eneco NV,Vivens,2015,10,12
115806,Ringer Hill Wind Farm,"Wind, Onshore",Virtual PPA,United States,PJM,Pennsylvania,NJR Clean Energy Ventures Corp,Iron Mountain Inc,2016,15,26.6
115808,Invenergy Bethel Wind Farm,"Wind, Onshore",Physical PPA,United States,SPP,Texas,Invenergy LLC,Google LLC,2015,,225
115910,Black Oak Tompkins County Wind Farm,"Wind, Onshore",Other/Unknown,United States,New York,New York,Black Oak Wind Farm LLC,Cornell University,2014,,16.1
116001,Syncarpha & Borrego Palmer Airfield PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Borrego Solar Systems Inc,Worcester State Universoty,2015,20,6
116005,SunEdison Stockton PV Plant,"Solar, PV",Not reported,United States,California,California,SunEdison Inc,Stockton East Water District,2016,20,2.2
116198,Queen Elizabeth II Reservoir Floating PV Plant,"Solar, PV",Not reported,United Kingdom,,,Ennoviga Solar Ltd,Thames Water Ltd,2015,,3.2
116198,Queen Elizabeth II Reservoir Floating PV Plant,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Thames Water Ltd,2015,,3.2
116254,RWE Innogy Nowy Staw Wind Farm Extension II,"Wind, Onshore",Not reported,Poland,,,RWE Innogy,Kompania Piwowarska,2019,10,11
116457,Neoen Hornsdale Wind Farm Phase II,"Wind, Onshore",Not reported,Australia,,,Neoen SAS,ACT Government,2015,,100
116481,Greenwood Ithaca College PV Plant,"Solar, PV",Not reported,United States,New York,New York,Greenwoord Energy I LLC,Ithaca College,2015,25,2.9
116481,SolarCity & Whole Foods US PV Portfolio,"Solar, PV",Not reported,United States,Various,Various,SolarCity Corp,Whole Foods Market Inc,2016,25,16.4
116711,First Solar Playa PV Plant,"Solar, PV",Green tariff,United States,Southwest,Nevada,First Solar Inc,Switch SuperNAP,2015,,92.5
116749,Edison Evo Lyreco Telford Rooftop Solar,"Solar, PV",Not reported,United Kingdom,,,EvoEnergy Ltd,Lyreco,2015,,3.8
116755,NRG & Whole Foods US PV Portfolio,"Solar, PV",Not reported,United States,Various,Various,NRG Energy,Whole Foods Market Inc,2016,,13.8
116900,Aquila Lehtirova Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,OX2 Group AB,Google LLC,2016,10,103.3
116904,Blakliden Wind Farm,"Wind, Onshore",Not reported,Sweden,,,Vattenfall,Norsk Hydro ASA,2018,25,210
117196,IKEA Las Vegas PV Plant,"Solar, PV",Not reported,United States,Southwest,Nevada,Ikea Group Corp,Ikea Group Corp,2015,,1.1
117826,Baloian Farms Fresno PV Plant,"Solar, PV",Not reported,United States,California,California,Baloian Farms,Baloian Farms,2016,,1.1
117868,Bimbo Bakeries Escondido PV Plant,"Solar, PV",Not reported,United States,Southwest,Nevada,Bimbo Bakeries,Bimbo Bakeries,2016,,1.1
117870,Acciona El Cortijo Wind Farm,"Wind, Onshore",Not reported,Mexico,,,Acciona,Apple Inc,2018,,1
117962,Enel Cimarron Bend Wind Farm,"Wind, Onshore",Physical PPA,United States,SPP,Kansas,Enel Green Power,Google LLC,2016,,200
118812,Build Energy Geneva PV Plant,"Solar, PV",Physical PPA,United States,New York,New York,Building Energy SpA,Cornell University,2015,,2
118878,Invenergy Santa Rita Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Invenergy LLC,Kimberly-Clark,2017,20,125
118878,Invenergy Santa Rita Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Invenergy LLC,Novartis,2018,12,100
119244,IKEA Memphis Rooftop PV Plant,"Solar, PV",Not reported,United States,Southeast,Tennessee,Hannah Solar,Ikea Group Corp,2016,,1.5
119354,AES Gener Los Olmos Wind Farm,"Wind, Onshore",Virtual PPA,Chile,,,AES,Google LLC,2019,14,90
119360,YPF Manantiales Behr Wind Farm,"Wind, Onshore",Other/Unknown,Argentina,,,YPF Energia Electrica SA,Toyota Motor Corp,2018,10,3.2
120432,Capital Stage Sowerby PV Plant,"Solar, PV",Not reported,United Kingdom,,,Gamma Energy Ltd/India,BT Group Plc,2015,,2.5
120432,Capital Stage Sowerby PV Plant,"Solar, PV",Not reported,United Kingdom,,,Gamma Energy Ltd/India,Total Group,2015,,2.5
120436,Capital Stage Tonedale PV Plant,"Solar, PV",Not reported,United Kingdom,,,Gamma Energy Ltd/India,BT Group Plc,2015,,2.5
120436,Capital Stage Tonedale PV Plant,"Solar, PV",Not reported,United Kingdom,,,Gamma Energy Ltd/India,Total Group,2015,,2.5
120498,Athos Solar Lower Ninestones PV Plant,"Solar, PV",Not reported,United Kingdom,,,Athos Solar GmbH,Imerys Minerals Ltd,2015,,5
120534,Origis Lafayette PV Plant,"Solar, PV",Other/Unknown,United States,Southeast,Alabama,Origis Energy NV,Wal-Mart,2016,,108
120602,Toyota Plano PV Plant Phase I,"Solar, PV",Not reported,United States,ERCOT,Texas,MP2 Energy,Toyota Motor Corp,2016,5,5.9
120606,Toyota Plano PV Plant Phase II,"Solar, PV",Not reported,United States,ERCOT,Texas,MP2 Energy,Toyota Motor Corp,2016,5,2.9
120704,Holloman PV Plant,"Solar, PV",Not reported,United States,Southwest,New Mexico,El Paso Electric Co,US Department of Defense,2016,,6.5
120830,Markbygden Pitea Ett Wind Farm,"Wind, Onshore",Not reported,Sweden,,,"General Electric Co , Green Investment Bank Ltd",Norsk Hydro ASA,2017,,483
