Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 05/27  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  07:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,10.72228115,10.72228115,,
 05/27  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,4.535826954,4.535826954,,
 05/27  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,1.108631318,1.108631318,,
 05/27  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0,0,,
 05/27  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0,0,,
 05/27  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 05/27  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 05/27  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 05/27  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 05/27  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/27  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/28  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/29  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,13.64628907,13.64628907,,
 05/30  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,8.431801859,8.431801859,,
 05/30  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,5.234968383,5.234968383,,
 05/30  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.71209426,2.71209426,,
 05/30  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.708202501,0.708202501,,
 05/30  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/30  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 05/30  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/30  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/30  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/30  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/30  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 05/30  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/30  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,18.47066663,18.47066663,,
 05/31  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,8.990936849,8.990936849,,
 05/31  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,5.89434586,5.89434586,,
 05/31  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.070606092,3.070606092,,
 05/31  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.938123813,0.938123813,,
 05/31  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/31  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 05/31  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/31  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/31  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/31  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 05/31  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 05/31  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 05/31  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,11.95613223,11.95613223,,
 06/01  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,7.314206756,7.314206756,,
 06/01  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,4.371295028,4.371295028,,
 06/01  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.982559277,1.982559277,,
 06/01  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.389878549,0.389878549,,
 06/01  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/01  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/01  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/01  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/01  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/01  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/01  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/01  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/01  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,8.735827738,8.735827738,,
 06/02  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,5.10647197,5.10647197,,
 06/02  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.990788849,2.990788849,,
 06/02  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.085021495,1.085021495,,
 06/02  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.031242485,0.031242485,,
 06/02  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/02  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/02  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/02  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/02  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/02  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/02  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/02  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/02  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  07:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,7.643267344,7.643267344,,
 06/03  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,4.444715385,4.444715385,,
 06/03  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,2.322872227,2.322872227,,
 06/03  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0.717323558,0.717323558,,
 06/03  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0,0,,
 06/03  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/03  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/03  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/03  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/03  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/03  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/04  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,8.81199566,8.81199566,,
 06/05  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.830823303,4.830823303,,
 06/05  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.262642752,2.262642752,,
 06/05  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.249136741,0.249136741,,
 06/05  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/05  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/05  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/05  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/05  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/05  15:00:00,61.95145435,3.50520892,0.010826964,0,49.33102137,9.104397103,0,0,,
 06/05  16:00:00,61.96714286,3.50520892,0.026515473,0,49.33102137,9.104397103,0,0,,
 06/05  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/05  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/05  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,9.186581887,9.186581887,,
 06/06  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.603228136,4.603228136,,
 06/06  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,1.312833748,1.312833748,,
 06/06  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/06  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/06  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/06  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/06  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/06  14:00:00,61.94213907,3.50520892,0.001511678,0,49.33102137,9.104397103,0,0,,
 06/06  15:00:00,61.9846232,3.50520892,0.043995807,0,49.33102137,9.104397103,0,0,,
 06/06  16:00:00,61.97301589,3.50520892,0.032388498,0,49.33102137,9.104397103,0,0,,
 06/06  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/06  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/06  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,11.44971256,11.44971256,,
 06/07  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,6.155809014,6.155809014,,
 06/07  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.46283143,2.46283143,,
 06/07  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.137604723,0.137604723,,
 06/07  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/07  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/07  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/07  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/07  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,11.32651084,11.32651084,,
 06/08  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,6.550088439,6.550088439,,
 06/08  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.961007789,2.961007789,,
 06/08  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.210624507,0.210624507,,
 06/08  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/08  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/08  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/08  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/08  14:00:00,61.98178489,3.50520892,0.041157502,0,49.33102137,9.104397103,0,0,,
 06/08  15:00:00,62.14059623,3.50520892,0.199968842,0,49.33102137,9.104397103,0,0,,
 06/08  16:00:00,62.13081244,3.50520892,0.190185053,0,49.33102137,9.104397103,0,0,,
 06/08  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/08  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/08  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,12.29892651,12.29892651,,
 06/09  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,7.120320069,7.120320069,,
 06/09  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,3.134178047,3.134178047,,
 06/09  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.158244147,0.158244147,,
